                  * c:\users\hp\esim-workspace\opamp\opamp.cir
                  Transient Analysis  Thu Apr 04 11:15:24  2024
--------------------------------------------------------------------------------
Index   time            l1#branch       v1#branch       v2#branch       
--------------------------------------------------------------------------------
175	2.188121e-03	-5.42975e-09	-4.64732e-02	-1.57855e-03	
176	2.196636e-03	-6.20235e-09	-4.64761e-02	-1.57849e-03	
177	2.206150e-03	-2.81430e-09	-4.64794e-02	-1.57840e-03	
178	2.214722e-03	2.081189e-09	-4.64823e-02	-1.57833e-03	
179	2.222582e-03	5.425408e-09	-4.64850e-02	-1.57826e-03	
180	2.231098e-03	5.665600e-09	-4.64879e-02	-1.57819e-03	
181	2.239542e-03	2.360060e-09	-4.64908e-02	-1.57812e-03	
182	2.247992e-03	-2.47706e-09	-4.64936e-02	-1.57805e-03	
183	2.256195e-03	-5.86268e-09	-4.64964e-02	-1.57798e-03	
184	2.264810e-03	-5.88490e-09	-4.64993e-02	-1.57791e-03	
185	2.273203e-03	-2.43548e-09	-4.65022e-02	-1.57783e-03	
186	2.281703e-03	2.426226e-09	-4.65050e-02	-1.57777e-03	
187	2.289832e-03	5.634797e-09	-4.65078e-02	-1.57769e-03	
188	2.298328e-03	5.476609e-09	-4.65106e-02	-1.57763e-03	
189	2.306667e-03	1.948644e-09	-4.65134e-02	-1.57755e-03	
190	2.315215e-03	-2.92877e-09	-4.65162e-02	-1.57749e-03	
191	2.324245e-03	-6.16604e-09	-4.65193e-02	-1.57741e-03	
192	2.332699e-03	-5.49623e-09	-4.65220e-02	-1.57734e-03	
193	2.340868e-03	-1.73752e-09	-4.65248e-02	-1.57727e-03	
194	2.349630e-03	3.190897e-09	-4.65276e-02	-1.57720e-03	
195	2.358349e-03	5.957936e-09	-4.65305e-02	-1.57713e-03	
196	2.366914e-03	4.865705e-09	-4.65333e-02	-1.57706e-03	
197	2.375306e-03	7.496417e-10	-4.65361e-02	-1.57699e-03	
198	2.384150e-03	-4.09590e-09	-4.65390e-02	-1.57692e-03	
199	2.392738e-03	-6.35589e-09	-4.65418e-02	-1.57685e-03	
200	2.401774e-03	-4.59540e-09	-4.65447e-02	-1.57678e-03	
201	2.410968e-03	2.566650e-10	-4.65477e-02	-1.57670e-03	
202	2.419785e-03	4.701866e-09	-4.65505e-02	-1.57663e-03	
203	2.428272e-03	6.010707e-09	-4.65533e-02	-1.57656e-03	
204	2.437401e-03	3.283547e-09	-4.65562e-02	-1.57649e-03	
205	2.446171e-03	-1.63445e-09	-4.65591e-02	-1.57642e-03	
206	2.454264e-03	-5.41552e-09	-4.65616e-02	-1.57636e-03	
207	2.462771e-03	-6.18547e-09	-4.65644e-02	-1.57629e-03	
208	2.472278e-03	-2.80015e-09	-4.65674e-02	-1.57622e-03	
209	2.480862e-03	2.100497e-09	-4.65701e-02	-1.57614e-03	
210	2.488737e-03	5.446976e-09	-4.65726e-02	-1.57609e-03	
211	2.497264e-03	5.676264e-09	-4.65753e-02	-1.57601e-03	
212	2.505694e-03	2.367946e-09	-4.65779e-02	-1.57595e-03	
213	2.514129e-03	-2.46231e-09	-4.65806e-02	-1.57588e-03	
214	2.522321e-03	-5.84469e-09	-4.65831e-02	-1.57582e-03	
215	2.530925e-03	-5.87229e-09	-4.65858e-02	-1.57575e-03	
216	2.539331e-03	-2.42184e-09	-4.65884e-02	-1.57569e-03	
217	2.547821e-03	2.435160e-09	-4.65911e-02	-1.57562e-03	
218	2.555954e-03	5.649089e-09	-4.65936e-02	-1.57556e-03	
219	2.564457e-03	5.493982e-09	-4.65962e-02	-1.57549e-03	
220	2.572784e-03	1.972886e-09	-4.65988e-02	-1.57543e-03	
221	2.581337e-03	-2.90716e-09	-4.66014e-02	-1.57536e-03	
222	2.590366e-03	-6.14814e-09	-4.66042e-02	-1.57530e-03	
223	2.598809e-03	-5.48645e-09	-4.66068e-02	-1.57523e-03	
224	2.606991e-03	-1.72640e-09	-4.66092e-02	-1.57517e-03	
225	2.615742e-03	3.197638e-09	-4.66119e-02	-1.57510e-03	
226	2.624468e-03	5.972653e-09	-4.66145e-02	-1.57504e-03	
227	2.633036e-03	4.885181e-09	-4.66171e-02	-1.57497e-03	
228	2.641420e-03	7.754485e-10	-4.66197e-02	-1.57491e-03	

Index   time            l1#branch       v1#branch       v2#branch       
--------------------------------------------------------------------------------
229	2.650267e-03	-4.07309e-09	-4.66223e-02	-1.57484e-03	
230	2.658854e-03	-6.33933e-09	-4.66249e-02	-1.57478e-03	
231	2.667878e-03	-4.59019e-09	-4.66276e-02	-1.57471e-03	
232	2.677064e-03	2.528320e-10	-4.66303e-02	-1.57465e-03	
233	2.685878e-03	4.704690e-09	-4.66329e-02	-1.57458e-03	
234	2.694368e-03	6.028967e-09	-4.66354e-02	-1.57452e-03	
235	2.703502e-03	3.313006e-09	-4.66381e-02	-1.57445e-03	
236	2.712290e-03	-1.61189e-09	-4.66407e-02	-1.57439e-03	
237	2.720380e-03	-5.39499e-09	-4.66431e-02	-1.57433e-03	
238	2.728879e-03	-6.17289e-09	-4.66455e-02	-1.57427e-03	
239	2.738372e-03	-2.80282e-09	-4.66483e-02	-1.57420e-03	
240	2.746944e-03	2.091670e-09	-4.66508e-02	-1.57414e-03	
241	2.754823e-03	5.451938e-09	-4.66531e-02	-1.57408e-03	
242	2.763351e-03	5.700225e-09	-4.66555e-02	-1.57402e-03	
243	2.771798e-03	2.397189e-09	-4.66579e-02	-1.57396e-03	
244	2.780251e-03	-2.44157e-09	-4.66603e-02	-1.57390e-03	
245	2.788430e-03	-5.82399e-09	-4.66627e-02	-1.57384e-03	
246	2.797030e-03	-5.86245e-09	-4.66651e-02	-1.57378e-03	
247	2.805425e-03	-2.42506e-09	-4.66675e-02	-1.57372e-03	
248	2.813915e-03	2.431931e-09	-4.66699e-02	-1.57366e-03	
249	2.822053e-03	5.658002e-09	-4.66722e-02	-1.57360e-03	
250	2.830559e-03	5.516088e-09	-4.66746e-02	-1.57355e-03	
251	2.838903e-03	1.995236e-09	-4.66769e-02	-1.57348e-03	
252	2.847446e-03	-2.88060e-09	-4.66793e-02	-1.57343e-03	
253	2.856487e-03	-6.13121e-09	-4.66818e-02	-1.57336e-03	
254	2.864910e-03	-5.47971e-09	-4.66841e-02	-1.57331e-03	
255	2.873080e-03	-1.73358e-09	-4.66864e-02	-1.57325e-03	
256	2.881826e-03	3.191377e-09	-4.66888e-02	-1.57319e-03	
257	2.890554e-03	5.983377e-09	-4.66912e-02	-1.57313e-03	
258	2.899125e-03	4.913988e-09	-4.66935e-02	-1.57307e-03	
259	2.907506e-03	8.149871e-10	-4.66958e-02	-1.57301e-03	
260	2.916349e-03	-4.03726e-09	-4.66982e-02	-1.57296e-03	
261	2.924944e-03	-6.32239e-09	-4.67005e-02	-1.57289e-03	
262	2.933946e-03	-4.59861e-09	-4.67029e-02	-1.57284e-03	
263	2.943156e-03	2.465316e-10	-4.67054e-02	-1.57277e-03	
264	2.951948e-03	4.698861e-09	-4.67077e-02	-1.57272e-03	
265	2.960452e-03	6.047258e-09	-4.67100e-02	-1.57266e-03	
266	2.969576e-03	3.353886e-09	-4.67124e-02	-1.57260e-03	
267	2.978363e-03	-1.56599e-09	-4.67148e-02	-1.57254e-03	
268	2.986438e-03	-5.35882e-09	-4.67169e-02	-1.57249e-03	
269	2.994921e-03	-6.16910e-09	-4.67191e-02	-1.57243e-03	
270	3.004395e-03	-2.83950e-09	-4.67216e-02	-1.57237e-03	
271	3.012985e-03	2.061723e-09	-4.67238e-02	-1.57231e-03	
272	3.020877e-03	5.448941e-09	-4.67258e-02	-1.57227e-03	
273	3.029403e-03	5.729530e-09	-4.67281e-02	-1.57221e-03	
274	3.037846e-03	2.452199e-09	-4.67302e-02	-1.57216e-03	
275	3.046297e-03	-2.38458e-09	-4.67324e-02	-1.57210e-03	
276	3.054439e-03	-5.78288e-09	-4.67345e-02	-1.57205e-03	
277	3.063029e-03	-5.87424e-09	-4.67367e-02	-1.57199e-03	
